id,debate_id,speaker,text,check_worthy,spans,error
2000100300140,20001003_gore_bush,GORE,"Here is the difference. I give a new incentive for younger workers to save their own money and invest their own money, but not at the expense of Social Security, on top of Social Security. My plan is Social Security plus. The governor’s plan is Social Security minus. Your future benefits would be cut by the amount that’s diverted into the stock market. If you make bad investments, that’s too bad. But even before then the problem hits because the money contributed to Social Security this year is an entitlement. That’s how it works. And the money is used to pay the benefits for seniors this year. If you cut the amount going in 1 out of every $6, then you have to cut the value of each check by 1 out of every $6 unless you come up with the money from somewhere else. I would like to know from the governor — I know we’re not supposed to ask each other questions — but I’d be interested in knowing, does that trillion dollars come from the trust fund, or does it come from the rest of the budget?",True,"[{""start"": 268, ""end"": 353, ""text"": ""Your future benefits would be cut by the amount that’s diverted into the stock market"", ""reason_text"": """", ""reason_choices"": [""forecast/projection"", ""economy""]}]",
2000100300115,20001003_gore_bush,GORE,I didn’t say that.,False,[],
2000100300138,20001003_gore_bush,GORE,"I do disagree. Because if we can keep our prosperity going, if we can continue balancing the budget and paying down the debt, then the strong economy keeps generating surpluses. Here is my plan. I will keep Social Security in a lockbox and that pays down the national debt. And the interest savings I would put right back into Social Security. That extends the life of Social Security for 55 years. Now, I think that it’s very important to understand that cutting benefits under Social Security means that people like Winifred Skinner from Des Moines, Iowa, who is here, would really have a much harder time. Because there are millions of seniors who are living almost hand to mouth. And you talk about cutting benefits. I don’t go along with it. I am opposed to it. I’m also opposed to a plan that diverts 1 out of every $6 away from the Social Security Trust Fund. Social Security is a trust fund that pays the checks this year with the money that is paid into Social Security this year. The governor wants to divert 1 out of every $6 off into the stock market, which means that he would drain a trillion dollars out of the Social Security Trust Fund in this generation over the next ten years, and Social Security under that approach would go bankrupt within this generation. His leading advisor on this plan actually said that would be okay, because then the Social Security Trust Fund could start borrowing. It would borrow up to $3 trillion. Now, Social Security has never done that. And I don’t think it should do that. I think it should stay in a lockbox, and I’ll tell you this. I will veto anything that takes money out of Social Security for privatization or anything else other than Social Security.",True,"[{""start"": 617, ""end"": 682, ""text"": ""there are millions of seniors who are living almost hand to mouth"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""economy""]}, {""start"": 787, ""end"": 865, ""text"": ""a plan that diverts 1 out of every $6 away from the Social Security Trust Fund"", ""reason_text"": """", ""reason_choices"": [""statistic"", ""economy""]}, {""start"": 990, ""end"": 1062, ""text"": ""The governor wants to divert 1 out of every $6 off into the stock market"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""stance/support"", ""economy""]}, {""start"": 1064, ""end"": 1195, ""text"": ""which means that he would drain a trillion dollars out of the Social Security Trust Fund in this generation over the next ten years"", ""reason_text"": """", ""reason_choices"": [""forecast/projection"", ""causation"", ""attribution"", ""stance/support"", ""economy""]}, {""start"": 1279, ""end"": 1446, ""text"": ""His leading advisor on this plan actually said that would be okay, because then the Social Security Trust Fund could start borrowing. It would borrow up to $3 trillion"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""attribution"", ""stance/support"", ""economy""]}, {""start"": 1453, ""end"": 1488, ""text"": ""Social Security has never done that"", ""reason_text"": """", ""reason_choices"": [""economy""]}]",
2000100300149,20001003_gore_bush,GORE,"I think we ought to attack our country’s problems, not attack each other. I want to spend my time making this country even better than it is, not trying to make you out to be a bad person. You may want to focus on scandal. I want to focus on results. As I said a couple of months ago, I stand here as my own man and I want you to see me for who I really am. Tipper and I have been married for 30 years. We became grandparents a year-and-a-half ago. We’ve got four children. I have devoted 24 years of my life to public service and I’ve said this before and I’ll say it again, if you entrust me with the presidency, I may not be the most exciting politician, but I will work hard for you every day. I will fight for middle-class families and working men and women and I will never let you down.",False,[],
2000100300164,20001003_gore_bush,GORE,"I want to thank everybody who watched and listened tonight because this is indeed a crucial time in American history. We’re at a fork in the road. We have this incredible prosperity, but a lot of people have been left behind. And we have a very important decision to make. Will we use the prosperity to enrich all of our families and not just a few? One important way of looking at this is to ask who are you going to fight for? Throughout my career in public service, I have fought for the working men and women of this country, middle-class families. Why? Because you are the ones who have the hardest time paying taxes, the hardest time making ends meet. You are the ones who are making car payments and mortgage payments and doing right by your kids. And a lot of times there are powerful forces that are against you. Make no mistake about it, they do have undue influence in Washington, D.C. and it makes a difference if you have a president who will fight for you. I know one thing about the position of president, it’s the only position in our Constitution that is filled by an individual who is given the responsibility to fight not just for one state or one district or the well-connected or wealthy, but to fight for all of the people, including especially those who most need somebody who will stand up and take on whatever powerful forces might stand in the way. There is a woman named Winifred Skinner here tonight from Iowa. I mentioned her earlier. She’s 79 years old. She has Social Security. I’m not going to cut her benefits or support any proposal that would. She gets a small pension, but in order to pay for her prescription drug benefits, she has to go out seven days a week several hours a day picking up cans. She came all the way from Iowa in a Winnebago with her poodle in order attend here tonight. I want to tell her, I’ll fight for a prescription drug benefit for all seniors and fight for the people of this country for a prosperity that benefits all.",True,"[{""start"": 848, ""end"": 895, ""text"": ""they do have undue influence in Washington, D.C"", ""reason_text"": """", ""reason_choices"": [""conspiracy"", ""politics""]}]",
2000100300019,20001003_gore_bush,GORE,"If I could respond to that. Under my plan I will put Medicare in an iron clad lockbox and prevent the money from being used for anything other than Medicare. The governor has declined to endorse that idea even though the Republican as well as Democratic leaders in Congress have endorsed it. I would be interested to see if he would say this evening he’ll put Medicare in a lockbox. I don't think he will because under his plan if you work out the numbers, $100 billion comes out of Medicare just for the wealthiest 1% in the tax cut. Now here is the difference. Some people who say the word reform actually mean cuts. Under the governor’s plan, if you kept the same fee for service that you have now under Medicare, your premiums would go up by between 18% and 47%, and that is the study of the Congressional plan that he’s modeled his proposal on by the Medicare actuaries. Let me give you one quick example. There is a man here tonight named George McKinney from Milwaukee. He’s 70 years old, has high blood pressure, his wife has heart trouble. They have an income of $25,000 a year. They can’t pay for their prescription drugs and so they’re some of the ones that go to Canada regularly in order to get their prescription drugs. Under my plan, half of their costs would be paid right away. Under Governor Bush’s plan, they would get not one penny for four to five years and then they would be forced to go into an HMO or to an insurance company and ask them for coverage, but there would be no limit on the premiums or the deductibles or any of the terms and conditions.",True,"[{""start"": 158, ""end"": 204, ""text"": ""The governor has declined to endorse that idea"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""stance/support"", ""medicine""]}, {""start"": 217, ""end"": 290, ""text"": ""the Republican as well as Democratic leaders in Congress have endorsed it"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""stance/support"", ""medicine"", ""politics""]}, {""start"": 413, ""end"": 533, ""text"": ""under his plan if you work out the numbers, $100 billion comes out of Medicare just for the wealthiest 1% in the tax cut"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""forecast/projection"", ""attribution"", ""stance/support"", ""economy"", ""medicine""]}, {""start"": 619, ""end"": 765, ""text"": ""Under the governor’s plan, if you kept the same fee for service that you have now under Medicare, your premiums would go up by between 18% and 47%"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""forecast/projection"", ""medicine""]}, {""start"": 771, ""end"": 874, ""text"": ""that is the study of the Congressional plan that he’s modeled his proposal on by the Medicare actuaries"", ""reason_text"": """", ""reason_choices"": [""epistemic"", ""medicine""]}, {""start"": 1155, ""end"": 1232, ""text"": ""the ones that go to Canada regularly in order to get their prescription drugs"", ""reason_text"": """", ""reason_choices"": [""medicine""]}, {""start"": 1295, ""end"": 1374, ""text"": ""Under Governor Bush’s plan, they would get not one penny for four to five years"", ""reason_text"": """", ""reason_choices"": [""comparative/temporal"", ""forecast/projection"", ""attribution"", ""stance/support""]}, {""start"": 1481, ""end"": 1574, ""text"": ""there would be no limit on the premiums or the deductibles or any of the terms and conditions"", ""reason_text"": """", ""reason_choices"": [""forecast/projection"", ""medicine""]}]",
2000100300133,20001003_gore_bush,GORE,"If I could respond, Jim. What he’s quoting is not the Senate Budget Commiitte, it is a partisan press release by the Republicans on the Senate Budget Committee that’s not worth the government — the taxpayer-paid paper that it’s printed on. Now, as for 20,000 new bureaucrats, as you call them, you know, the size of the federal government will go down in a Gore administration. In the reinventing government program you just look at the numbers. It is 300,000 people smaller today than it was eight years ago. Now, the fact is you’re going to have a hard time convincing folks that we were a whole lot better off eight years ago than we are today. But that’s not the question. The question is, will we be better off four years from now than we are today? And as for the surest way to threaten our prosperity, having a $1.9 trillion tax cut, almost half of which goes to the wealthy, and a $1 trillion Social Security privatization proposal is the surest way to put our budget into deficit - raise interest rates and put our prosperity at risk.",True,"[{""start"": 25, ""end"": 77, ""text"": ""What he’s quoting is not the Senate Budget Commiitte"", ""reason_text"": """", ""reason_choices"": [""attribution""]}, {""start"": 79, ""end"": 159, ""text"": ""it is a partisan press release by the Republicans on the Senate Budget Committee"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""politics""]}, {""start"": 446, ""end"": 508, ""text"": ""It is 300,000 people smaller today than it was eight years ago"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""comparative/temporal"", ""politics""]}, {""start"": 816, ""end"": 881, ""text"": ""a $1.9 trillion tax cut, almost half of which goes to the wealthy"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""statistic"", ""stance/support"", ""economy""]}, {""start"": 887, ""end"": 939, ""text"": ""a $1 trillion Social Security privatization proposal"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""stance/support"", ""economy""]}]",
2000100300090,20001003_gore_bush,GORE,If I could say one thing.,False,[],
2000100300043,20001003_gore_bush,GORE,"If I may just briefly, Jim, note. I found a couple of other things we agree upon. We may not find that many this evening, so I wanted to emphasize. I strongly support new investments in clean coal technology. I made a proposal three months ago on this. And also domestic exploration yes, but not in the environmental treasures of our country. We don’t have to do that. That’s the wrong choice. I know the oil companies have been itching to do that, but it is not the right thing for the future.",True,"[{""start"": 209, ""end"": 251, ""text"": ""I made a proposal three months ago on this"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""stance/support"", ""energy"", ""environment""]}]",
2000100300033,20001003_gore_bush,GORE,In the first year?,False,[],
2000100300073,20001003_gore_bush,GORE,"In this particular situation, no. Bear in mind that we have a lot of sanctions in force against Serbia right now. And the people of Serbia know that they can escape all those sanctions if this guy is turned out of power. Now, I understand what the governor has said about asking the Russians to be involved, and under some circumstances that might be a good idea. But being as they have not yet been willing to recognize Kostunica as the lawful winner of the election, I’m not sure it’s right for us to invite the president of Russia to mediate this — this dispute there because we might not like the results that comes out of that. They currently favor going forward with a runoff election. I think that’s the wrong thing. I think the governor’s instinct is not necessarily bad because we have worked with the Russians in a constructive way in Kosovo, for example, to end the conflict there. But I think we need to be very careful in the present situation before we invite the Russians to play the lead role in mediating.",True,"[{""start"": 52, ""end"": 112, ""text"": ""we have a lot of sanctions in force against Serbia right now"", ""reason_text"": """", ""reason_choices"": [""geopolitics""]}, {""start"": 377, ""end"": 467, ""text"": ""they have not yet been willing to recognize Kostunica as the lawful winner of the election"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""politics"", ""geopolitics""]}]",
2000100300065,20001003_gore_bush,GORE,"It would be likely that they would uphold Roe v. Wade. I do believe it’s wrong to use a litmus test. If you look at the history of a lower court judge’s rulings, you can get a pretty good idea of how they’ll interpret questions. A lot of questions are first impression, and these questions that have been seen many times come up in a new context and so — but, you know, this is a very important issue. Because a lot of young women in this country take this right for granted and it could be lost. It is on the ballot in this election, make no mistake about it.",False,[],
2000100300035,20001003_gore_bush,GORE,It’s a two-phase plan. For the first four years — it takes a year to pass it and for the first four years only the poor are covered. Middle class seniors like George McKinney and his wife are not covered for four to five years.,False,[],
2000100300025,20001003_gore_bush,GORE,"It’s just clear you can go to the website and look. If you make more than $25,000 a year you don’t get a penny of help under the Bush prescription drug proposal for at least four to five years, and then you’re pushed into a Medicare — into an HMO or insurance company plan, and there’s no limit on the premiums or the deductibles or any of the conditions. And the insurance companies say it won’t work and they won’t offer these plans.",True,"[{""start"": 52, ""end"": 192, ""text"": ""If you make more than $25,000 a year you don’t get a penny of help under the Bush prescription drug proposal for at least four to five years"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""comparative/temporal"", ""forecast/projection"", ""stance/support"", ""economy"", ""medicine""]}, {""start"": 278, ""end"": 354, ""text"": ""there’s no limit on the premiums or the deductibles or any of the conditions"", ""reason_text"": """", ""reason_choices"": [""medicine""]}]",
2000100300011,20001003_gore_bush,GORE,"Jim, if I could just respond. I know that. The governor used the phrase phony numbers, but if you look at the plan and add the numbers up, these numbers are correct. He spends more money for tax cuts for the wealthiest 1% than all of his new spending proposals for health care, prescription drugs, education and national defense all combined. I agree that the surplus is the American people’s money, it’s your money. That’s why I don’t think we should give nearly half of it to the wealthiest 1%, because the other 99% have had an awful lot to do with building the surplus in our prosperity.",True,"[{""start"": 166, ""end"": 341, ""text"": ""He spends more money for tax cuts for the wealthiest 1% than all of his new spending proposals for health care, prescription drugs, education and national defense all combined"", ""reason_text"": """", ""reason_choices"": [""stance/support"", ""economy"", ""medicine"", ""education"", ""defense/military""]}]",
2000100300054,20001003_gore_bush,GORE,"Jim, the question you asked, if I heard you correctly, was would he support legislation to overturn it. And if I heard the statement day before yesterday, you said you would order — he said he would order his FDA appointee to review the decision. Now that sounds to me a little bit different. I just think that we ought to support the decision.",True,"[{""start"": 119, ""end"": 245, ""text"": ""the statement day before yesterday, you said you would order — he said he would order his FDA appointee to review the decision"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""medicine"", ""politics""]}]",
2000100300144,20001003_gore_bush,GORE,"Just briefly. When FDR established Social Security, they didn’t call them IOUs, they called it the full faith and credit of the United States. If you don’t have trust in that, I do. If you take it out of the surplus in the trust fund, that means the trust fund goes bankrupt in this generation within 20 years.",True,"[{""start"": 182, ""end"": 309, ""text"": ""If you take it out of the surplus in the trust fund, that means the trust fund goes bankrupt in this generation within 20 years"", ""reason_text"": """", ""reason_choices"": [""forecast/projection"", ""economy""]}]",
2000100300031,20001003_gore_bush,GORE,Let me call your attention to the key word there. He said all poor seniors.,False,[],
2000100300040,20001003_gore_bush,GORE,"Let me clarify. I’m for doing something both on the supply side and production side and on the consumption side. Let me say, that I found one thing in Governor Bush’s answer that we certainly agree on, and that’s the low income heating assistance program. I commend you for supporting that. I worked to get $400 million just a couple of weeks ago. And to establish a permanent home heating oil reserve here in the northeast. Now, as for the proposals that I’ve worked for for renewables and conservation and efficiencies and new technologies. The fact is for the last few years in the Congress, we’ve faced a lot of opposition to them. They’ve only approved about 10% of the agenda I’ve helped to send up there. I think we need to get serious about this energy crisis, both in the Congress and in the White House, and if you entrust me with the presidency, I will tackle this problem and focus on new technologies that will make us less dependent on big oil or foreign oil.",True,"[{""start"": 291, ""end"": 346, ""text"": ""I worked to get $400 million just a couple of weeks ago"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""attribution""]}, {""start"": 559, ""end"": 681, ""text"": ""the last few years in the Congress, we’ve faced a lot of opposition to them. They’ve only approved about 10% of the agenda"", ""reason_text"": """", ""reason_choices"": [""statistic"", ""stance/support"", ""politics"", ""technology"", ""environment""]}]",
2000100300099,20001003_gore_bush,GORE,"Let me just say, Jim, you haven’t heard the governor deny these numbers. He’s called them phony and fuzzy. The fact remains almost 30% of his proposed tax cut goes to — only to Americans that make more than $1 million per year. More money goes to the — can I have a rebuttal here?",True,"[{""start"": 124, ""end"": 226, ""text"": ""almost 30% of his proposed tax cut goes to — only to Americans that make more than $1 million per year"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""statistic"", ""attribution"", ""stance/support"", ""economy""]}]",
2000100300084,20001003_gore_bush,GORE,"Let me tell you what I'll do. First of all, I want to make it clear, our military is the strongest, best-trained, best-equipped, best-led fighting force in the world and in the history of the world. Nobody should have any doubt about that, least of all our adversaries or potential adversaries. If you entrust me with the presidency, I will do whatever is necessary in order to make sure our forces stay the strongest in the world. In fact, in my ten-year budget proposal I’ve set aside more than twice as much for this purpose as Governor Bush has in his proposal. Now, I think we should be reluctant to get involved in someplace in a foreign country. But if our national security is at stake, if we have allies, if we’ve tried every other course, if we’re sure military action will succeed, and if the costs are proportionate to the benefits, we should get involved. Now, just because we don’t want to get involved everywhere doesn’t mean we should back off anywhere it comes up. I disagree with the proposal that maybe only when oil supplies are at stake that our national security is at risk. I think that there are situations like in Bosnia or Kosovo where there’s a genocide, where our national security is at stake there.",True,"[{""start"": 441, ""end"": 564, ""text"": ""in my ten-year budget proposal I’ve set aside more than twice as much for this purpose as Governor Bush has in his proposal"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""comparative/temporal"", ""stance/support"", ""defense/military""]}, {""start"": 1136, ""end"": 1180, ""text"": ""in Bosnia or Kosovo where there’s a genocide"", ""reason_text"": """", ""reason_choices"": [""geopolitics"", ""ethnicity/race""]}]",
2000100300159,20001003_gore_bush,GORE,"Look, Governor Bush, you have attacked my character and credibility and I am not going to respond in kind. I think we ought to focus on the problems and not attack each other. One of the serious problems, hear me well, is that our system of government is being undermined by too much influence coming from special interest money. We have to get a handle on it. And like John McCain, I have learned from experience, and it’s not a new position for me. 24 years ago I supported full public financing of all federal elections. And anybody who thinks I’m just saying it, it will be the first bill I send to the Congress. I want you to know I care passionately about this and I will fight until it becomes law.",True,"[{""start"": 284, ""end"": 328, ""text"": ""influence coming from special interest money"", ""reason_text"": """", ""reason_choices"": [""conspiracy"", ""politics""]}, {""start"": 451, ""end"": 522, ""text"": ""24 years ago I supported full public financing of all federal elections"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""stance/support"", ""politics""]}]",
2000100300103,20001003_gore_bush,GORE,"No, I don’t, and I’m not going to go to calling names on his facts. I’m just gonna tell you what the real facts are. The analysis that he’s talking about leaves out more than half of the tax cuts that I have proposed. And if you just add the numbers up, he still hasn’t denied it, he spends more money on a tax cut for the wealthiest 1% than all his new proposals for prescription drugs, healthcare, education, and national defense combined. Now those are the wrong priorities. $665 billion over ten years for the wealthiest 1%. As I said, almost 30% of it goes to Americans that make more than $1 million per year. Every middle class family is eligible for a tax cut under my proposal. Let me give you some specific examples. I believe college tuition up to $10,000 per year ought to be tax deductible so middle-class families can choose to send their children to college. I believe all senior citizens should be able to choose their own doctors and get prescription drugs from their own pharmacists with Medicare paying half the bill. I believe parents ought to be able to make more choices need more public and charter school choice to send their kids always to a safe school. We need to make education the number one priority in our country and treat teachers like the professionals that they are. And that’s why I have made it a number one priority in my budget, not a tax cut for the wealthy.",True,"[{""start"": 117, ""end"": 216, ""text"": ""The analysis that he’s talking about leaves out more than half of the tax cuts that I have proposed"", ""reason_text"": """", ""reason_choices"": [""statistic"", ""epistemic"", ""attribution"", ""stance/support"", ""economy""]}, {""start"": 281, ""end"": 440, ""text"": ""he spends more money on a tax cut for the wealthiest 1% than all his new proposals for prescription drugs, healthcare, education, and national defense combined"", ""reason_text"": """", ""reason_choices"": [""forecast/projection"", ""economy"", ""medicine"", ""education"", ""defense/military""]}, {""start"": 478, ""end"": 527, ""text"": ""$665 billion over ten years for the wealthiest 1%"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""economy""]}, {""start"": 540, ""end"": 614, ""text"": ""almost 30% of it goes to Americans that make more than $1 million per year"", ""reason_text"": """", ""reason_choices"": [""statistic"", ""economy""]}, {""start"": 616, ""end"": 685, ""text"": ""Every middle class family is eligible for a tax cut under my proposal"", ""reason_text"": """", ""reason_choices"": [""stance/support"", ""economy""]}]",
2000100300155,20001003_gore_bush,GORE,"No. I think the American people should take into account who we are as individuals, what our experience is, what our positions are on the issues and proposals are. I’m asking you to see me for who I really am. I’m offering you my own vision, my own experience, my own proposals. And incidentally, one of them is this. This current campaign financing system has not reflected credit on anybody in either party. And that’s one of the reasons I’ve said before, and I’ll pledge here tonight, if I’m president, the very first bill that Joe Lieberman and I will send to the United States Congress is the McCain-Feingold campaign finance reform bill. And the reason it’s that important is that all of the other issues, whether prescription drugs for all seniors that are opposed by the drug companies or the patient’s bill of rights to take the decisions away from the HMOs and give them to the doctors and nurses, opposed by the HMOs and insurance companies, all these other proposals are going to be a lot easier to get passed for the American people if we limit the influence of special interest money and give democracy back to the American people. And I wish Governor Bush would join me this evening in endorsing the McCain-Feingold Campaign Finance Reform Bill.",True,"[{""start"": 755, ""end"": 793, ""text"": ""that are opposed by the drug companies"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""stance/support"", ""medicine""]}, {""start"": 908, ""end"": 951, ""text"": ""opposed by the HMOs and insurance companies"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""stance/support"", ""medicine""]}]",
2000100300096,20001003_gore_bush,GORE,"Oh, absolutely. This is a very important moment in the history of our country. Look, we’ve got the biggest surpluses in all of American history. The key question that has to be answered in this election is will we use that prosperity wisely in a way that benefits all of our people and doesn’t go just to the few. Almost half of all the tax cut benefits, as I said under Governor Bush’s plan, go to the wealthiest 1%. I think we have to make the right and responsible choices. I think we have to invest in education, protecting the environment, health care, a prescription drug benefit that goes to all seniors, not just to the poor, under Medicare, not relying on HMOs and insurance companies. I think that we have to help parents and strengthen families by dealing with the kind of inappropriate entertainment material that families are just heart sick that their children are exposed to. I think we’ve got to have welfare reform taken to the next stage. I think that we have got to balance the budget every single year, pay down the national debt and, in fact, under my proposal the national debt will be completely eliminated by the year 2012. I think we need to put Medicare and Social Security in a lockbox. The governor will not put Medicare in a lockbox. I don’t think it should be used as a piggy bank for other programs. I think it needs to be moved out of the budget and protected. I’ll veto anything that takes money out of Social Security or Medicare for anything other than Social Security or Medicare. Now, the priorities are just very different. I’ll give you a couple of examples. For every new dollar that I propose for spending on health care, Governor Bush spends $3 for a tax cut for the wealthiest 1%. Now, for every dollar that I propose to spend on education, he spends $5 on a tax cut for the wealthiest 1%. Those are very clear differences.",True,"[{""start"": 85, ""end"": 143, ""text"": ""we’ve got the biggest surpluses in all of American history"", ""reason_text"": """", ""reason_choices"": [""ranking"", ""economy""]}, {""start"": 314, ""end"": 353, ""text"": ""Almost half of all the tax cut benefits"", ""reason_text"": """", ""reason_choices"": [""statistic"", ""attribution"", ""stance/support"", ""economy""]}, {""start"": 365, ""end"": 416, ""text"": ""under Governor Bush’s plan, go to the wealthiest 1%"", ""reason_text"": """", ""reason_choices"": [""statistic"", ""attribution"", ""stance/support"", ""economy""]}, {""start"": 784, ""end"": 820, ""text"": ""inappropriate entertainment material"", ""reason_text"": """", ""reason_choices"": [""other""]}, {""start"": 866, ""end"": 889, ""text"": ""children are exposed to"", ""reason_text"": """", ""reason_choices"": [""other""]}, {""start"": 1064, ""end"": 1146, ""text"": ""under my proposal the national debt will be completely eliminated by the year 2012"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""forecast/projection"", ""economy""]}, {""start"": 1598, ""end"": 1722, ""text"": ""For every new dollar that I propose for spending on health care, Governor Bush spends $3 for a tax cut for the wealthiest 1%"", ""reason_text"": """", ""reason_choices"": [""statistic"", ""forecast/projection"", ""attribution"", ""stance/support"", ""economy"", ""medicine""]}, {""start"": 1729, ""end"": 1831, ""text"": ""for every dollar that I propose to spend on education, he spends $5 on a tax cut for the wealthiest 1%"", ""reason_text"": """", ""reason_choices"": [""statistic"", ""attribution"", ""stance/support"", ""economy"", ""education""]}]",
2000100300092,20001003_gore_bush,GORE,"One of the key points in foreign policy and national security policy is the need to re-establish the old-fashioned principle that politics ought to stop at the water’s edge. When I was in the United States Congress, I worked with former President Reagan to modernize our strategic weaponry and to pursue arms control in a responsible way. When I was in the United States Senate I worked with former President Bush, your father. I was one of only a few Democrats in the Senate to support the Persian Gulf War. I think bipartisanship is a national asset. We have to find ways to reestablish it in foreign policy and national security policy.",True,"[{""start"": 174, ""end"": 316, ""text"": ""When I was in the United States Congress, I worked with former President Reagan to modernize our strategic weaponry and to pursue arms control"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""defense/military"", ""nuclear warfare""]}, {""start"": 428, ""end"": 507, ""text"": ""I was one of only a few Democrats in the Senate to support the Persian Gulf War"", ""reason_text"": """", ""reason_choices"": [""vague quantitative"", ""attribution"", ""stance/support"", ""geopolitics"", ""defense/military""]}]",
2000100300029,20001003_gore_bush,GORE,The difference is I want to bring it to 100% and he wants to bring it to 5%.,True,"[{""start"": 49, ""end"": 75, ""text"": ""he wants to bring it to 5%"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""attribution"", ""stance/support""]}]",
2000100300109,20001003_gore_bush,GORE,"We agree on a couple of things on education. I strongly support new accountability, so does Governor Bush. I strongly support local control, so does Governor Bush. I’m in favor of testing as a way of measuring performance. Every school and every school district, have every state test the children. I’ve also proposed a voluntary national test in the fourth grade and eighth grade, and a form of testing the governor has not endorsed. I think that all new teachers ought to be tested in the subjects that they teach. We’ve got to recruit 100,000 new teachers. And I have budgeted for that. We’ve got to reduce the class size so that the student who walks in has more one-on-one time with the teacher. We ought to have universal pre-school and we ought to make college tuition tax deductible, up to $10,000 a year. I would like to tell you a quick story. I got a letter today as I left Sarasota, Florida. I’m here with a group of 13 people from around the country who helped me prepare. We had a great time. Two days ago we ate lunch at a restaurant. The guy that served us lunch gave me a letter today. His name is Randy Ellis. He has a 15-year-old daughter named Caley, who is in Sarasota High School. Her science class was supposed to be for 24 students. She’s the 36th student in that classroom. They sent me a picture of her in the classroom. They can’t squeeze another desk in for her, so she has to stand during class. I want the federal government, consistent with local control and new accountability, to make improvement of our schools the number one priority so Caley will have a desk and can sit down in a classroom where she can learn.",True,"[{""start"": 564, ""end"": 588, ""text"": ""I have budgeted for that"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""stance/support"", ""education""]}, {""start"": 1257, ""end"": 1297, ""text"": ""She’s the 36th student in that classroom"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""anecdote"", ""education""]}]",
2000100300061,20001003_gore_bush,GORE,"We both use similar language to reach an exactly opposite outcome. I don’t favor a litmus test, but I know that there are ways to assess how a potential justice interprets the Constitution. And in my view, the Constitution ought to be interpreted as a document that grows with our country and our history. And I believe, for example, that there is a right of privacy in the Fourth Amendment. And when the phrase a strict constructionist is used and when the names of Scalia and Thomas are used as the benchmarks for who would be appointed, those are code words, and nobody should mistake this, for saying the governor would appoint people who would overturn Roe v. Wade. It’s very clear to me. I would appoint people that have a philosophy that I think would have it quite likely they would uphold Roe v. Wade.",True,"[{""start"": 454, ""end"": 538, ""text"": ""the names of Scalia and Thomas are used as the benchmarks for who would be appointed"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""politics""]}, {""start"": 605, ""end"": 669, ""text"": ""the governor would appoint people who would overturn Roe v. Wade"", ""reason_text"": """", ""reason_choices"": [""politics"", ""abortion""]}]",
2000100300045,20001003_gore_bush,GORE,Well can I have the last word on this?,False,[],
2000100300002,20001003_gore_bush,GORE,"Well, Jim, first of all, I would like to thank the sponsors of this debate and the people of Boston for hosting the debate. I would like to thank Governor Bush for participating, and I would like to say I’m happy to be here with Tipper and our family. I have actually not questioned Governor Bush’s experience. I have questioned his proposals. And here is why. I think this is a very important moment for our country. We have achieved extraordinary prosperity. And in this election, America has to make an important choice. Will we use our prosperity to enrich not just the few, but all of our families? I believe we have to make the right and responsible choices. If I’m entrusted with the presidency, here are the choices that I will make. I will balance the budget every year. I will pay down the national debt. I will put Medicare and Social Security in a lockbox and protect them. And I will cut taxes for middle-class families. I believe it’s important to resist the temptation to squander our surplus. If we make the right choices, we can have a prosperity that endures and enriches all of our people. If I’m entrusted with the presidency, I will help parents and strengthen families because, you know, if we have prosperity that grows and grows, we still won’t be successful unless we strengthen families by, for example, ensuring that children can always go to schools that are safe. By giving parents the tools to protect their children against cultural pollution. I will make sure that we invest in our country and our families. And I mean investing in education, health care, the environment, and middle-class tax cuts and retirement security. That is my agenda and that is why I think that it’s not just a question of experience.",True,"[{""start"": 252, ""end"": 309, ""text"": ""I have actually not questioned Governor Bush’s experience"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""politics""]}]",
